Année;Perimètre juridique;Perimètre spatial;Indicateur;Type de contrat;Collège;Sous-catégorie collège;Genre;Plage M3E;Nationalité;Ancienneté;Tranche d'âge;Valeur;Unité;Chapitre du bilan social
2023;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 5 à moins de 10 ans;;2422.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 5 à moins de 10 ans;;1252.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 5 à moins de 10 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 10 à moins de 15 ans;;2043.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 10 à moins de 15 ans;;373.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 20 à moins de 25 ans;;3126.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 20 à moins de 25 ans;;67.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 20 à moins de 25 ans;;11.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 20 à moins de 25 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 25 à moins de 30 ans;;1271.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 25 à moins de 30 ans;;617.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;1162.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;324.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 30 à moins de 35 ans;;16.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;35 ans et plus;;496.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;35 ans et plus;;15.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Française;;;19465.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Française;;;1055.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;Française;;;313.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;Française;;;83.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;Française;;;1047.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Etrangère;;;13.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;Etrangère;;;0.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Homme;;;;;67.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Supérieurs;Homme;;;;;0.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Homme;;;;;113.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Homme;;;;;1146.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Femme;;;;;7238.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Femme;;;;;32.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Supérieurs;Femme;;;;;0.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Femme;;;;;60.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Statutaires;;;Femme;E;;;;574.0;nombre;§1.1.9bis
2023;EDF SA;France;Effectif;Statutaires;;;Femme;G;;;;2718.0;nombre;§1.1.9bis
2023;EDF SA;France;Effectif;Statutaires;;;Homme;I;;;;0.0;nombre;§1.1.9bis
2023;EDF SA;France;Effectif;Statutaires;;;Homme;Sans plage;;;;3110.0;nombre;§1.1.9bis
2023;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 25 à 35 ans;75.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 25 à 35 ans;74.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 36 à 45 ans;2905.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 36 à 45 ans;88.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 36 à 45 ans;6.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 46 à 55 ans;204.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 46 à 55 ans;3.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 46 à 55 ans;8.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 56 à 60 ans;0.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 56 à 60 ans;0.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;61 ans et plus;2.0;nombre;§1.1.6
2023;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;Moins de 5 ans;;2912.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;Moins de 5 ans;;2939.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;Moins de 5 ans;;944.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;Moins de 5 ans;;208.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;3702.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 5 à moins de 10 ans;;576.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;5946.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 10 à moins de 15 ans;;516.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 10 à moins de 15 ans;;30.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 15 à moins de 20 ans;;146.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 15 à moins de 20 ans;;9.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 20 à moins de 25 ans;;1998.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 25 à moins de 30 ans;;2592.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;35 ans et plus;;433.0;nombre;§1.1.7
2023;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Française;;;7202.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;Française;;;469.0;nombre;§1.1.8
2023;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Supérieurs;Homme;;;;;277.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Homme;;;;;1879.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Homme;;;;;0.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Homme;;;;;0.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Femme;;;;;950.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Femme;;;;;0.0;nombre;§1.1.9
2023;EDF SA;France;Effectif;Statutaires;;;Femme;A;;;;812.0;nombre;§1.1.9bis
2023;EDF SA;France;Effectif;Statutaires;;;Femme;B;;;;1656.0;nombre;§1.1.9bis
2023;EDF SA;France;Effectif;Statutaires;;;Homme;F;;;;7693.0;nombre;§1.1.9bis
2023;EDF SA;France;Effectif;Statutaires;;;Femme;F;;;;3177.0;nombre;§1.1.9bis
2023;EDF SA;France;Effectif;Statutaires;;;Homme;H;;;;2415.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;Moins de 25 ans;179.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;Moins de 25 ans;1007.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;Moins de 25 ans;967.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 25 à 35 ans;150.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 36 à 45 ans;117.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 36 à 45 ans;1.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 46 à 55 ans;4674.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 46 à 55 ans;257.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 46 à 55 ans;116.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 56 à 60 ans;949.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 56 à 60 ans;3.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 56 à 60 ans;5.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 56 à 60 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 56 à 60 ans;1.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 56 à 60 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;61 ans et plus;17.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;61 ans et plus;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;61 ans et plus;4.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;Moins de 5 ans;;231.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;Moins de 5 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 15 à moins de 20 ans;;10.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 20 à moins de 25 ans;;1.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 25 à moins de 30 ans;;2294.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 25 à moins de 30 ans;;1136.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 25 à moins de 30 ans;;1.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 30 à moins de 35 ans;;494.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;347.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;35 ans et plus;;538.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;Française;;;9.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;Française;;;0.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;Française;;;70.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Etrangère;;;25.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;Etrangère;;;0.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Etrangère;;;16.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;Etrangère;;;83.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;Etrangère;;;38.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Homme;;;;;9221.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Homme;;;;;10051.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Homme;;;;;401.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Dirigeants;Homme;;;;;62.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Homme;;;;;0.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Dirigeants;Femme;;;;;107.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Supérieurs;Femme;;;;;162.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Femme;;;;;3703.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Femme;;;;;3470.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Femme;;;;;32.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;Maîtrise;Femme;;;;;19.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Femme;;;;;0.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Femme;;;;;961.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Employés;Femme;;;;;350.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;;;Homme;A;;;;1854.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Femme;B;;;;1550.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Homme;D;;;;5310.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Femme;D;;;;2247.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Homme;E;;;;3502.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Non statutaires CDI;;;Femme;Sans plage;;;;333.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Non statutaires CDD;;;Homme;Sans plage;;;;2353.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;Moins de 25 ans;756.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;Moins de 25 ans;28.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;Moins de 25 ans;737.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 25 à 35 ans;90.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 25 à 35 ans;73.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 36 à 45 ans;623.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 36 à 45 ans;2.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 36 à 45 ans;3.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 36 à 45 ans;5.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 46 à 55 ans;81.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 46 à 55 ans;1.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 56 à 60 ans;59.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 56 à 60 ans;61.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 56 à 60 ans;5.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;61 ans et plus;223.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;61 ans et plus;47.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;61 ans et plus;34.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;61 ans et plus;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;61 ans et plus;8.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;Moins de 5 ans;;1081.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;Moins de 5 ans;;754.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 5 à moins de 10 ans;;3023.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 5 à moins de 10 ans;;77.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 5 à moins de 10 ans;;59.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 5 à moins de 10 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 10 à moins de 15 ans;;1892.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 10 à moins de 15 ans;;475.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;1506.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 15 à moins de 20 ans;;127.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 20 à moins de 25 ans;;2313.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 20 à moins de 25 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 25 à moins de 30 ans;;490.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 30 à moins de 35 ans;;12.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;35 ans et plus;;30.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;35 ans et plus;;19.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;35 ans et plus;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;35 ans et plus;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;35 ans et plus;;0.0;nombre;§1.1.7
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Française;;;19210.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Française;;;7148.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;Française;;;415.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;Française;;;2.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Française;;;35.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;Etrangère;;;0.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;Etrangère;;;0.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;Etrangère;;;91.0;nombre;§1.1.8
2022;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Homme;;;;;1822.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Homme;;;;;0.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Homme;;;;;104.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Employés;Homme;;;;;178.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Femme;;;;;134.0;nombre;§1.1.9
2022;EDF SA;France;Effectif;Statutaires;;;Homme;B;;;;3495.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Homme;C;;;;7985.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Femme;C;;;;3730.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Homme;H;;;;2349.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Homme;I;;;;0.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;;;Homme;Sans plage;;;;3119.0;nombre;§1.1.9bis
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;Moins de 25 ans;149.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;Moins de 25 ans;19.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 25 à 35 ans;2118.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 25 à 35 ans;1584.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 25 à 35 ans;1088.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 25 à 35 ans;75.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 36 à 45 ans;5.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2022;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 36 à 45 ans;10.0;nombre;§1.1.6
